sector_code,sector,mda_code,mda,sub_code,sub_mda,category_code,category,item_code,item,budget_type,amount,year
100,Administration,105,Ministry of Finance,10501,Ministry,22,Use of goods and services,2211,Utilities,Actuals,481840,2018
100,Administration,105,Ministry of Finance,10501,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,551951,2019
100,Administration,105,Ministry of Finance,10501,Ministry,22,Use of goods and services,2211,Utilities,Adopted,602546,2020
100,Administration,105,Ministry of Finance,10502,Accountant General,22,Use of goods and services,2211,Utilities,Actuals,113469,2018
100,Administration,105,Ministry of Finance,10502,Accountant General,22,Use of goods and services,2211,Utilities,Supplemental,114950,2019
100,Administration,105,Ministry of Finance,10502,Accountant General,22,Use of goods and services,2211,Utilities,Adopted,114950,2020
100,Administration,105,Ministry of Finance,10503,Other Activities of the State,22,Use of goods and services,2211,Utilities,Actuals,300000,2018
100,Administration,105,Ministry of Finance,10503,Other Activities of the State,22,Use of goods and services,2211,Utilities,Supplemental,300000,2019
100,Administration,105,Ministry of Finance,10504,Directorate of Financial Reporting Center,22,Use of goods and services,2211,Utilities,Actuals,45000,2018
100,Administration,105,Ministry of Finance,10504,Directorate of Financial Reporting Center,22,Use of goods and services,2211,Utilities,Supplemental,60000,2019
100,Administration,105,Ministry of Finance,10504,Directorate of Financial Reporting Center,22,Use of goods and services,2211,Utilities,Adopted,60000,2020
100,Administration,106,Ministry of Planning and Economic Development,10601,Ministry,22,Use of goods and services,2211,Utilities,Actuals,15000,2018
100,Administration,106,Ministry of Planning and Economic Development,10601,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,30000,2019
100,Administration,106,Ministry of Planning and Economic Development,10601,Ministry,22,Use of goods and services,2211,Utilities,Adopted,53200,2020
100,Administration,107,Ministry of Interior and Federal Affairs,10701,Ministry,22,Use of goods and services,2211,Utilities,Actuals,40923,2018
100,Administration,107,Ministry of Interior and Federal Affairs,10701,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,86420,2019
100,Administration,107,Ministry of Interior and Federal Affairs,10701,Ministry,22,Use of goods and services,2211,Utilities,Adopted,92800,2020
100,Administration,107,Ministry of Interior and Federal Affairs,10702,Somali Refugee and IDPs Commission,22,Use of goods and services,2211,Utilities,Actuals,12000,2018
100,Administration,107,Ministry of Interior and Federal Affairs,10702,Somali Refugee and IDPs Commission,22,Use of goods and services,2211,Utilities,Supplemental,24000,2019
100,Administration,107,Ministry of Interior and Federal Affairs,10702,Somali Refugee and IDPs Commission,22,Use of goods and services,2211,Utilities,Adopted,24000,2020
100,Administration,108,Ministry of Endowment and Religious Affairs,10801,Ministry,22,Use of goods and services,2211,Utilities,Actuals,14999,2018
100,Administration,108,Ministry of Endowment and Religious Affairs,10801,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,30000,2019
100,Administration,108,Ministry of Endowment and Religious Affairs,10801,Ministry,22,Use of goods and services,2211,Utilities,Adopted,30000,2020
100,Administration,109,Ministry of Justice,10901,Ministry,22,Use of goods and services,2211,Utilities,Actuals,27641,2018
100,Administration,109,Ministry of Justice,10901,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,55000,2019
100,Administration,109,Ministry of Justice,10901,Ministry,22,Use of goods and services,2211,Utilities,Adopted,55000,2020
100,Administration,109,Ministry of Justice,10902,Custodian Corps,22,Use of goods and services,2211,Utilities,Actuals,30250,2018
100,Administration,109,Ministry of Justice,10902,Custodian Corps,22,Use of goods and services,2211,Utilities,Supplemental,33000,2019
100,Administration,109,Ministry of Justice,10902,Custodian Corps,22,Use of goods and services,2211,Utilities,Adopted,33000,2020
100,Administration,110,Judicial Authorities,11001,Supreme Court,22,Use of goods and services,2211,Utilities,Actuals,32400,2018
100,Administration,110,Judicial Authorities,11001,Supreme Court,22,Use of goods and services,2211,Utilities,Supplemental,44000,2019
100,Administration,110,Judicial Authorities,11001,Supreme Court,22,Use of goods and services,2211,Utilities,Adopted,44000,2020
100,Administration,110,Judicial Authorities,11002,Banaadir Court,22,Use of goods and services,2211,Utilities,Actuals,23887,2018
100,Administration,110,Judicial Authorities,11002,Banaadir Court,22,Use of goods and services,2211,Utilities,Supplemental,72000,2019
100,Administration,110,Judicial Authorities,11002,Banaadir Court,22,Use of goods and services,2211,Utilities,Adopted,72000,2020
100,Administration,110,Judicial Authorities,11003,Appeal Court,22,Use of goods and services,2211,Utilities,Actuals,20000,2018
100,Administration,110,Judicial Authorities,11003,Appeal Court,22,Use of goods and services,2211,Utilities,Supplemental,30000,2019
100,Administration,110,Judicial Authorities,11003,Appeal Court,22,Use of goods and services,2211,Utilities,Adopted,30000,2020
100,Administration,110,Judicial Authorities,11005,Judiciary Service Committee,22,Use of goods and services,2211,Utilities,Actuals,14500,2018
100,Administration,110,Judicial Authorities,11005,Judiciary Service Committee,22,Use of goods and services,2211,Utilities,Supplemental,30000,2019
100,Administration,110,Judicial Authorities,11005,Judiciary Service Committee,22,Use of goods and services,2211,Utilities,Adopted,30000,2020
100,Administration,111,Attorney General,11101,Attorny General's Office,22,Use of goods and services,2211,Utilities,Actuals,68664,2018
100,Administration,111,Attorney General,11101,Attorny General's Office,22,Use of goods and services,2211,Utilities,Supplemental,103000,2019
100,Administration,111,Attorney General,11101,Attorny General's Office,22,Use of goods and services,2211,Utilities,Adopted,103000,2020
100,Administration,112,Solicitor General,11201,Solicitor General's Office,22,Use of goods and services,2211,Utilities,Actuals,18000,2018
100,Administration,112,Solicitor General,11201,Solicitor General's Office,22,Use of goods and services,2211,Utilities,Supplemental,24000,2019
100,Administration,112,Solicitor General,11201,Solicitor General's Office,22,Use of goods and services,2211,Utilities,Adopted,24000,2020
100,Administration,113,Auditor General,11301,Auditor General's Office,22,Use of goods and services,2211,Utilities,Actuals,64000,2018
100,Administration,113,Auditor General,11301,Auditor General's Office,22,Use of goods and services,2211,Utilities,Supplemental,24000,2019
100,Administration,113,Auditor General,11301,Auditor General's Office,22,Use of goods and services,2211,Utilities,Adopted,24000,2020
100,Administration,114,Ministry of Humanitarian and Disaster Mgt,11401,Ministry,22,Use of goods and services,2211,Utilities,Actuals,18250,2018
100,Administration,114,Ministry of Humanitarian and Disaster Mgt,11401,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,46500,2019
100,Administration,114,Ministry of Humanitarian and Disaster Mgt,11401,Ministry,22,Use of goods and services,2211,Utilities,Adopted,46500,2020
100,Administration,115,Ministry of Constitution,11501,Ministry,22,Use of goods and services,2211,Utilities,Actuals,17250,2018
100,Administration,115,Ministry of Constitution,11501,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,33000,2019
100,Administration,115,Ministry of Constitution,11501,Ministry,22,Use of goods and services,2211,Utilities,Adopted,33000,2020
100,Administration,116,Special Commissions,11601,Boundaries and Federation Commission,22,Use of goods and services,2211,Utilities,Actuals,8001,2018
100,Administration,116,Special Commissions,11601,Boundaries and Federation Commission,22,Use of goods and services,2211,Utilities,Supplemental,22080,2019
100,Administration,116,Special Commissions,11601,Boundaries and Federation Commission,22,Use of goods and services,2211,Utilities,Adopted,22080,2020
100,Administration,116,Special Commissions,11602,National Reconciliation Commission,22,Use of goods and services,2211,Utilities,Actuals,9000,2018
100,Administration,116,Special Commissions,11602,National Reconciliation Commission,22,Use of goods and services,2211,Utilities,Supplemental,22000,2019
100,Administration,116,Special Commissions,11602,National Reconciliation Commission,22,Use of goods and services,2211,Utilities,Adopted,22000,2020
100,Administration,116,Special Commissions,11603,National Independent Electoral Commission,22,Use of goods and services,2211,Utilities,Actuals,382132,2018
100,Administration,116,Special Commissions,11603,National Independent Electoral Commission,22,Use of goods and services,2211,Utilities,Supplemental,516400,2019
100,Administration,116,Special Commissions,11603,National Independent Electoral Commission,22,Use of goods and services,2211,Utilities,Adopted,516400,2020
100,Administration,116,Special Commissions,11604,Human Rights Commission,22,Use of goods and services,2211,Utilities,Supplemental,18000,2019
100,Administration,116,Special Commissions,11604,Human Rights Commission,22,Use of goods and services,2211,Utilities,Adopted,18000,2020
100,Administration,116,Special Commissions,11605,Independent Constitution Review and Impl. Commission,22,Use of goods and services,2211,Utilities,Actuals,15000,2018
100,Administration,116,Special Commissions,11605,Independent Constitution Review and Impl. Commission,22,Use of goods and services,2211,Utilities,Supplemental,30000,2019
100,Administration,116,Special Commissions,11605,Independent Constitution Review and Impl. Commission,22,Use of goods and services,2211,Utilities,Adopted,30000,2020
100,Administration,116,Special Commissions,11606,National Civil Service Commission,22,Use of goods and services,2211,Utilities,Actuals,23723,2018
100,Administration,116,Special Commissions,11606,National Civil Service Commission,22,Use of goods and services,2211,Utilities,Supplemental,39870,2019
100,Administration,116,Special Commissions,11606,National Civil Service Commission,22,Use of goods and services,2211,Utilities,Adopted,39870,2020
100,Administration,116,Special Commissions,11607,National Independent AntiCorruption Commission,22,Use of goods and services,2211,Utilities,Supplemental,18000,2019
100,Administration,116,Special Commissions,11607,National Independent AntiCorruption Commission,22,Use of goods and services,2211,Utilities,Adopted,18000,2020
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2212,Rent,Actuals,42853,2018
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2212,Rent,Supplemental,46750,2019
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2212,Rent,Adopted,46750,2020
